Time ,H ,U ,Output Speed ,Weight on bit
90.23,658.906080082784,2.68240821228149,101.316689181734,616.307848825807
90.24,655.697716802802,2.68265360229669,91.2754556554158,609.503734781264
90.25,649.554687564621,2.68287631779622,83.5562955307596,607.006782124556
90.26,641.286299156622,2.68308289766631,78.7299482696966,593.836651909214
90.27,631.256086523241,2.68328080822184,76.9182067063418,588.200310642086
90.28,619.503728390719,2.68347730298085,77.8423767779758,572.377168833825
90.29,605.908266828512,2.68367868832945,81.0733371401568,560.964023800645
90.3,590.331915346527,2.6838901907153,86.2143611398784,548.171091021456
90.31,572.743175668544,2.68411612960162,92.9495631583714,525.445546049815
90.32,553.344594027925,2.68436008553339,101.006007890448,511.483365991373
90.33,532.718220133041,2.6846249430961,110.086837895262,487.477483056114
90.34,511.971160046647,2.68491280240927,119.838482329604,469.250854933025
90.35,492.826698523901,2.68522482323253,129.82293287709,443.532931313461
90.36,477.574800719098,2.68556103914858,139.525787639277,432.636168419469
90.37,468.792148977421,2.68592019830203,148.368700847529,426.637743049953
90.38,468.796737735974,2.68629965366982,155.750311417575,424.098068391065
90.39,478.928190858595,2.68669534366632,161.098314731399,436.366484668333
90.4,498.900500162895,2.68710189465693,163.928689508808,447.757677810194
90.41,526.552126381278,2.68751286093876,163.914624437748,482.986917396058
90.42,558.211179154505,2.68792112149055,160.930922377052,515.593364676327
90.43,589.607132939553,2.6883193919181,155.088262452706,548.400349715563
90.44,616.965062288852,2.68870081303061,146.727896212756,564.634811289123
90.45,637.82787226235,2.68905953067444,136.401256781673,601.390833615764
90.46,651.329059676966,2.68939121969579,124.817101122742,609.79531645185
90.47,657.937209012646,2.68969348861015,112.814143759328,610.142674937831
90.48,658.906080082791,2.68996618559515,101.316690873594,616.320627612125
90.49,655.697716801459,2.69021157561645,91.2754415815096,609.401178647544
90.5,649.554687621434,2.69043429096021,83.5567240851986,609.8636894953
90.51,641.286299288881,2.69064087073327,78.7306950134682,598.548391484943
90.52,631.256086502436,2.69083878156703,76.9181114567252,587.612262810785
90.53,619.503728382201,2.691035276306,77.8423436970913,572.171053562416
90.54,605.908266828143,2.69123666164344,81.07333831307,560.970875086057
90.55,590.331915235731,2.69144816416515,86.2139863437074,545.599405591708
90.56,572.743175777484,2.69167410277638,92.9499220158875,528.088714177901
90.57,553.344593733683,2.69191805925365,101.005044742688,503.813402429229
90.58,532.718220307978,2.69218291613501,110.087438914642,492.673121220833
90.59,511.971159990141,2.69247077583181,119.838264928099,467.212728276664
90.6,492.826698594603,2.69278279636285,129.823274633158,446.996498987776
90.61,477.574800719883,2.69311901245757,139.525796996658,432.737088878774
90.62,468.792148977853,2.69347817160859,148.368713598772,426.7841872431
90.63,468.796737758705,2.69385762728201,155.749849018861,418.50037197644
90.64,478.928190846925,2.69425331692514,161.098398096651,437.409953667543
90.65,498.900500051515,2.6946598676375,163.929182241126,454.029210000809
90.66,526.552126297705,2.69507083405234,163.914920921564,486.759217589428
90.67,558.211179085335,2.69547909465349,160.931150058335,518.438398891411
90.68,589.607132912391,2.69587736517293,155.088355175487,549.518634112608
90.69,616.965062109447,2.69625878591678,146.728601549787,572.684908088781
90.7,637.827872260227,2.69661750398212,136.40126862568,601.516078790209
90.71,651.32905968143,2.69694919302849,124.817065746236,609.449527101546
90.72,657.937209010029,2.69725146189853,112.814199142925,610.631817753039
90.73,658.906080094826,2.6975241586617,101.317277229125,621.002242653376
90.74,655.697716841165,2.69776954874496,91.2759280994201,612.921296052341
90.75,649.554687622848,2.69799226427169,83.5567322294877,609.917482274894
90.76,641.286299294058,2.69819884403926,78.7307199827152,598.706747142356
90.77,631.256086484856,2.69839675490934,76.918025137223,587.078249119492
90.78,619.503728386736,2.69859324961545,77.8423586433104,572.263632036557
90.79,605.908266927846,2.69879463483506,81.0736982112915,563.304922948508
90.8,590.331915341349,2.69900613735082,86.2143421908626,548.040856471196
90.81,572.743176030359,2.6992320757692,92.9507488185556,534.176088479907
90.82,553.344593881922,2.69947603236414,101.005528184885,507.664697343196
90.83,532.718220265747,2.699740889517,110.087291283268,491.396309506393
90.84,511.971160004201,2.70002874912046,119.83831651413,467.695869805071
90.85,492.826698577795,2.70034076972188,129.823191659055,446.154786833786
90.86,477.574800815215,2.70067698537075,139.52649112203,440.281584353739
90.87,468.792148976565,2.70103614494103,148.368684010864,426.443398871724
90.88,468.796737749859,2.70141560048142,155.750027346325,420.659704021627
90.89,478.928190880205,2.70181129039411,161.098165793759,434.503564574433
90.9,498.900499951668,2.7022178406568,163.929617764837,459.572438835728
90.91,526.552126338252,2.70262880746467,163.914776124949,484.917431894901
90.92,558.211179333585,2.70303706850648,160.930340002986,508.31581720221
90.93,589.607132930252,2.70343533852756,155.088292382221,548.761036871456
90.94,616.965062111917,2.70381675923824,146.728589845226,572.55056124349
90.95,637.827872279486,2.7041754773538,136.401167189497,600.436955985526
90.96,651.329059714214,2.70450716648315,124.816794742096,606.807108140166
90.97,657.937208986455,2.70480943498291,112.814689328156,614.967699388181
90.98,658.906080073778,2.70508213241038,101.316249165188,612.795761879954
90.99,655.697716849744,2.70532752201844,91.2760349994269,613.695539556448
91,649.554687587191,2.70555023767981,83.556464827738,608.135627286536
91.01,641.286299287643,2.70575681736495,78.7306858735542,598.490726544521
91.02,631.256086316091,2.70595472847682,76.9172439589812,582.251954115216
91.03,619.503728510161,2.70615122276607,77.8428580463399,575.38379469982
91.04,605.90826709961,2.70635260793526,81.0743266844761,567.378779888116
91.05,590.331915304767,2.70656411071031,86.2142172438474,547.184173237464
91.06,572.743175972305,2.706790049158,92.9505574349198,532.766467871831
91.07,553.344593884675,2.7070340056751,101.00553635113,507.728948393979
91.08,532.718220259787,2.7072988628407,110.087270988147,491.220096076579
91.09,511.971160112055,2.70758672222653,119.838734837534,471.619998473057
