Time,Output Speed,Input Torque,Input Speed,Weight on bit
0.582,26.571175,2.17676,60.638871,638.221297
0.583,27.520898,2.183942,55.821768,639.690059
0.584,28.512603,2.191444,51.925148,641.130758
0.585,29.538973,2.199083,51.483554,642.539253
0.586,30.593182,2.206686,53.59918,643.914575
0.587,31.668879,2.214031,56.19959,645.242753
0.588,32.760172,2.220961,57.286645,646.513262
0.589,33.875783,2.227305,55.432016,647.719494
0.59,35.023597,2.232872,51.851644,648.849908
0.591,36.196541,2.237562,48.524943,649.893878
0.592,37.402214,2.241271,47.212401,650.842301
0.593,38.64745,2.244022,49.109116,651.69484
0.594,39.924179,2.245748,53.842502,652.447932
0.595,41.224898,2.246419,59.481533,653.087079
0.596,42.542652,2.246046,63.972885,653.60623
0.597,43.885185,2.244712,65.766784,654.017163
0.598,45.259487,2.24241,63.939479,654.324122
0.599,46.657663,2.239105,60.098552,654.52927
0.6,48.0724,2.234833,56.462761,654.632142
0.601,49.496944,2.229524,55.916323,654.634584
0.602,50.939248,2.223175,58.816273,654.549843
0.603,52.406524,2.21571,62.356429,654.381362
0.604,53.891102,2.20707,65.205656,654.134193
0.605,55.385903,2.19728,65.989054,653.823081
0.606,56.898578,2.186339,63.68464,653.462639
0.607,58.450234,2.174195,59.715522,653.058138
0.608,60.031691,2.160871,57.141993,652.619
0.609,61.62027,2.146501,57.862616,652.165145
0.61,63.223533,2.131139,60.76046,651.71472
0.611,64.862514,2.114854,62.763335,651.275064
0.612,66.542153,2.097756,62.844519,650.862833
0.613,68.252646,2.080098,61.098692,650.510992
0.614,69.999077,2.062065,58.057903,650.228497
0.615,71.785961,2.043807,56.31485,650.032166
0.616,73.603106,2.02552,56.589646,649.931293
0.617,75.455243,2.007327,58.635097,649.933304
0.618,77.346569,1.98939,62.883229,650.059794
0.619,79.266605,1.97168,67.906225,650.299426
0.62,81.219824,1.954321,70.881947,650.655653
0.621,83.210195,1.937573,71.197809,651.141029
0.622,85.227039,1.921561,70.330451,651.749339
0.623,87.274652,1.906384,69.208688,652.480339
0.624,89.356853,1.892101,70.308241,653.322953
0.625,91.462832,1.878755,74.051732,654.266744
0.626,93.582609,1.866341,76.864743,655.309335
0.627,95.707002,1.85478,77.522811,656.443778
0.628,97.84176,1.844067,76.101926,657.66735
0.629,99.992106,1.83429,73.194401,658.98545
0.63,102.148589,1.825422,71.46953,660.380921
0.631,104.302538,1.817492,71.710096,661.83617
0.632,106.446029,1.810548,72.697087,663.333127
0.633,108.571852,1.804646,73.725893,664.852815
0.634,110.687647,1.799825,74.494367,666.37702
0.635,112.800441,1.795824,74.948025,667.878192
0.636,114.888335,1.792212,76.161148,669.328103
0.637,116.931386,1.788478,78.372284,670.707268
0.638,118.939858,1.783933,80.398789,671.997275
0.639,120.923271,1.777838,82.814114,673.184655
0.64,122.86209,1.769602,84.738238,674.253724
0.641,124.752781,1.758841,84.928596,675.19933
0.642,126.606462,1.745391,84.35189,676.018371
0.643,128.405105,1.729148,83.614145,676.710465
0.644,130.146591,1.70995,84.020813,677.27656
0.645,131.843372,1.687426,85.801996,677.716784
0.646,133.478665,1.661307,87.669982,678.03424
0.647,135.037349,1.631356,89.069777,678.242965
0.648,136.520047,1.597439,89.898609,678.343766
0.649,137.927618,1.559375,89.25628,678.337234
0.65,139.275301,1.517058,87.168139,678.219031
0.651,140.577265,1.470317,86.058418,677.97844
0.652,141.818307,1.419023,86.663845,677.62497
0.653,142.984747,1.363157,87.813931,677.151964
0.654,144.078521,1.30301,89.890365,676.556052
0.655,145.101673,1.238999,92.800761,675.835965
0.656,146.056342,1.171629,94.258301,674.964574
0.657,146.958914,1.101781,93.710997,673.948691
0.658,147.824578,1.030726,93.495593,672.798456
0.659,148.63903,0.960019,94.487147,671.514936
0.66,149.389377,0.891408,95.709393,670.095
0.661,150.078234,0.826602,96.697082,668.540216
0.662,150.722396,0.767062,97.321446,666.861688
0.663,151.3374,0.713866,97.627362,665.074806
0.664,151.90923,0.667963,97.71928,663.180436
0.665,152.439396,0.630212,97.698057,661.163533
0.666,152.943609,0.601533,96.624027,659.04002
0.667,153.407998,0.582693,95.405193,656.806304
0.668,153.820025,0.574273,96.479108,654.476109
0.669,154.196755,0.576468,99.221539,652.084684
0.67,154.553937,0.589051,101.912769,649.631855
0.671,154.877711,0.611959,103.856713,647.142785
0.672,155.169695,0.64493,104.967659,644.63683
0.673,155.445659,0.687635,105.434986,642.130906
0.674,155.691752,0.739784,104.498702,639.654451
0.675,155.895414,0.800925,103.235634,637.186445
0.676,156.073652,0.870696,104.20213,634.738946
0.677,156.242126,0.94825,105.828212,632.276703
0.678,156.386858,1.032784,106.275992,629.827811
0.679,156.50932,1.123168,106.116547,627.375012
0.68,156.625114,1.21839,105.74946,624.917096
0.681,156.720198,1.317219,105.395706,622.422627
0.682,156.781803,1.418364,105.142906,619.907605
0.683,156.826714,1.520483,106.011819,617.384912
0.684,156.870351,1.622162,108.121156,614.867463
0.685,156.898486,1.721677,110.173399,612.333581
0.686,156.898162,1.817319,111.648333,609.795795
0.687,156.871798,1.9072,111.475157,607.240582
0.688,156.821709,1.990044,110.668365,604.682652
0.689,156.735931,2.065045,110.829534,602.126936
0.69,156.603652,2.131329,111.346791,599.556613
0.691,156.443495,2.188177,111.871476,596.978115
0.692,156.272608,2.234932,112.257656,594.384027
0.693,156.092547,2.271219,112.482461,591.774129
0.694,155.890603,2.297074,112.579993,589.180826
0.695,155.655229,2.312403,112.598671,586.598326
0.696,155.404328,2.317421,112.579758,584.058989
0.697,155.154337,2.312293,112.55043,581.556373
0.698,154.891955,2.297223,112.524716,579.099118
0.699,154.605054,2.272698,113.519262,576.712722
0.7,154.310976,2.239311,115.678452,574.414858
0.701,154.011441,2.19771,117.735814,572.203155
0.702,153.693874,2.148742,118.184192,570.071549
0.703,153.361009,2.093526,116.835568,568.02218
0.704,153.015405,2.033163,116.120856,566.058101
0.705,152.65945,1.96886,116.872496,564.185013
0.706,152.295369,1.901851,117.014812,562.407023
0.707,151.92523,1.833416,115.855369,560.720028
0.708,151.536775,1.764918,115.483228,559.123884
0.709,151.11886,1.697691,116.548329,557.617082
0.71,150.675568,1.633135,117.919337,556.206601
0.711,150.210733,1.572594,119.046699,554.901199
0.712,149.727942,1.517201,119.769296,553.692333
0.713,149.230546,1.46782,120.129834,552.56261
0.714,148.721667,1.424971,120.243633,551.497201
0.715,148.204204,1.389093,119.213043,550.494478
0.716,147.666672,1.360567,116.976293,549.5507
0.717,147.098638,1.339698,115.85699,548.657111
0.718,146.504842,1.326607,116.512811,547.810183
0.719,145.889718,1.321229,117.724453,546.999255
0.72,145.257404,1.323333,118.838611,546.215861
0.721,144.611751,1.332527,120.623733,545.44912
0.722,143.956333,1.348313,123.215997,544.69466
0.723,143.280286,1.370042,123.418343,543.94789
0.724,142.573748,1.396965,120.555873,543.198702
0.725,141.841983,1.428195,118.212425,542.441722
0.726,141.089899,1.4628,117.727372,541.667708
0.727,140.307897,1.499731,118.140344,540.869023
0.728,139.487304,1.53784,118.812594,540.043662
0.729,138.648672,1.576033,119.410487,539.193334
0.73,137.796706,1.613157,119.816361,538.314609
0.731,136.907416,1.648153,120.033456,537.40403
0.732,135.987337,1.680133,120.114046,536.463986
0.733,135.056734,1.708328,120.116542,535.495604
0.734,134.105848,1.732169,120.086127,534.501433
0.735,133.125826,1.75125,120.050332,533.482285
0.736,132.122848,1.765382,120.021976,532.43983
0.737,131.088486,1.774587,120.004341,531.376684
0.738,130.015148,1.77906,119.99589,530.299014
0.739,128.924372,1.779116,119.99351,529.216702
0.74,127.821763,1.775093,119.994279,528.136839
0.741,126.684153,1.767444,119.99614,527.066364
0.742,125.504647,1.756735,119.99795,526.00962
0.743,124.291264,1.743602,118.987421,524.971282
0.744,123.051468,1.728709,116.81983,523.963876
0.745,121.792192,1.712776,115.771293,523.000314
0.746,120.505679,1.696602,116.479449,522.091128
0.747,119.184936,1.680873,116.709867,521.238926
0.748,117.837864,1.666205,115.669073,520.450514
0.749,116.457622,1.653136,115.396178,519.743779
0.75,115.038075,1.642157,116.525735,519.134076
0.751,113.587929,1.633675,116.917619,518.62933
0.752,112.115266,1.628044,115.887422,518.229806
0.753,110.613394,1.625608,114.548157,517.938087
0.754,109.076303,1.626561,113.442671,517.756973
0.755,107.512794,1.631011,112.731972,517.697268
0.756,105.916852,1.638914,112.376003,517.76809
0.757,104.283094,1.650038,112.262516,517.970743
0.758,102.62091,1.664038,112.279746,518.301084
0.759,100.924826,1.680483,112.346288,518.75917
0.76,99.189965,1.698918,112.415231,519.349021
0.761,97.426178,1.718844,112.466564,520.075912
0.762,95.64259,1.739832,111.484946,520.93518
0.763,93.847625,1.761558,109.329958,521.915429
0.764,92.034861,1.78371,107.272061,523.007149
0.765,90.198492,1.806072,105.809508,524.21128
0.766,88.347465,1.828417,104.987342,525.528644
0.767,86.475849,1.850552,104.651365,526.958288
0.768,84.578297,1.87233,104.606743,528.491506
0.769,82.678356,1.893667,104.694432,530.118864
0.77,80.783407,1.914576,104.813079,531.835453
0.771,78.871847,1.93512,104.912492,533.63357
0.772,76.95231,1.955417,103.965312,535.509489
0.773,75.046899,1.97554,101.829837,537.452478
0.774,73.147443,1.995594,100.791857,539.448936
0.775,71.246443,2.015804,101.498823,541.486818
0.776,69.351212,2.036416,101.723522,543.561812
0.777,67.454253,2.057715,99.664854,545.670933
0.778,65.548709,2.080059,97.21908,547.802013
0.779,63.656682,2.10372,96.285259,549.950917
0.78,61.784172,2.128847,96.227539,552.105617
0.781,59.922424,2.155509,96.547049,554.25687
0.782,58.07756,2.183782,95.92424,556.403172
0.783,56.240944,2.213659,95.080488,558.538818
0.784,54.418815,2.245132,95.385021,560.657135
0.785,52.630997,2.278232,95.06957,562.752174
0.786,50.867159,2.313025,93.571474,564.820663
0.787,49.131926,2.349544,91.989399,566.860986
0.788,47.443594,2.387757,90.799534,568.873287
0.789,45.790385,2.427508,90.092625,570.856276
0.79,44.161388,2.46857,89.775819,572.803665
0.791,42.560702,2.51066,88.693701,574.714855
0.792,40.991967,2.55338,86.57581,576.592073
0.793,39.458395,2.596265,84.601801,578.434666
0.794,37.962791,2.638797,83.219817,580.241605
0.795,36.507579,2.680409,83.466939,582.018911
0.796,35.094822,2.720557,85.331709,583.770972
0.797,33.726251,2.758567,86.349263,585.493233
0.798,32.403279,2.793742,84.71887,587.184422
0.799,31.127028,2.825483,82.435314,588.850677
0.8,29.89835,2.85325,81.510112,590.490958
0.801,28.703671,2.876575,81.39528,592.093164
0.802,27.530444,2.895125,81.645954,593.64792
0.803,26.395451,2.908853,81.979872,595.160829
0.804,25.313898,2.917732,82.258056,596.614135
0.805,24.28533,2.921879,81.426343,597.99815
0.806,23.309128,2.921604,79.349048,599.327215
0.807,22.384528,2.917138,77.318072,600.585257
0.808,21.496467,2.908936,74.842388,601.782133
0.809,20.631023,2.897508,71.839291,602.923902
0.81,19.803714,2.883334,69.428775,604.004661
0.811,19.028595,2.867118,67.913286,605.049604
0.812,18.304156,2.849381,68.188006,606.050778
0.813,17.628826,2.83083,70.13943,607.022609
0.814,17.000982,2.812029,72.256466,607.956184
0.815,16.418958,2.793419,73.870645,608.846203
0.816,15.881059,2.775546,73.829875,609.705151
0.817,15.385564,2.758677,72.105112,610.509694
0.818,14.930742,2.743226,71.162399,611.272519
0.819,14.514853,2.729312,71.808712,611.968338
0.82,14.136157,2.717211,72.936587,612.607161
0.821,13.792924,2.706899,73.958929,613.179479
0.822,13.483435,2.698272,73.650027,613.679358
0.823,13.205991,2.69129,70.851275,614.125021
0.824,12.958916,2.6856,66.768043,614.492534
0.825,12.754731,2.681073,64.268147,614.800766
0.826,12.604732,2.67738,64.108208,615.043369
0.827,12.490708,2.674199,63.945533,615.223667
0.828,12.39586,2.671292,62.813792,615.356412
0.829,12.333088,2.668302,60.575558,615.431168
0.83,12.314072,2.664908,57.472656,615.448239
0.831,12.320992,2.660899,55.861874,615.42019
0.832,12.351618,2.655939,56.313495,615.329989
0.833,12.417988,2.649918,57.494621,615.187048
0.834,12.516812,2.642681,59.670025,614.995156
0.835,12.644958,2.634008,62.680728,614.738601
0.836,12.799449,2.623874,65.223892,614.422806
0.837,12.991631,2.61232,65.876027,614.058984
0.838,13.217572,2.599366,63.547924,613.648402
0.839,13.45938,2.585121,60.617746,613.197154
0.84,13.728961,2.569742,59.241483,612.704463
0.841,14.037105,2.553429,58.878023,612.171581
0.842,14.365199,2.536489,60.042548,611.609777
0.843,14.696137,2.519291,62.535444,611.033293
0.844,15.042597,2.502147,63.892228,610.439842
0.845,15.41612,2.485414,63.402106,609.827918
0.846,15.812993,2.469456,61.269993,609.207482
0.847,16.243902,2.454587,58.023525,608.579132
0.848,16.718496,2.441102,55.193014,607.950066
0.849,17.217095,2.429218,53.297942,607.325655
0.85,17.721605,2.419052,53.312181,606.697357
0.851,18.243788,2.410751,54.110745,606.079045
0.852,18.794336,2.404315,52.993951,605.480436
0.853,19.354589,2.399714,49.364171,604.909996
0.854,19.921604,2.396858,44.664588,604.371299
0.855,20.521004,2.395626,41.803265,603.874333
0.856,21.14777,2.395867,42.496482,603.430126
0.857,21.783038,2.397303,46.493632,603.037753
0.858,22.423683,2.39967,51.787965,602.70146
0.859,23.066827,2.402716,56.189255,602.423621
0.86,23.709829,2.406155,60.046162,602.200432
0.861,24.350269,2.409695,62.637674,602.029871
0.862,25.000117,2.413075,60.972095,601.910903
0.863,25.670287,2.416041,56.986763,601.844878
0.864,26.356519,2.418286,54.130988,601.828226
0.865,27.040684,2.419573,52.512045,601.863808
0.866,27.706201,2.41966,53.86415,601.946432
0.867,28.366312,2.418348,58.101542,602.077744
0.868,29.033153,2.415543,62.386646,602.260511
0.869,29.703631,2.411183,64.523406,602.493156
0.87,30.374903,2.405229,62.161295,602.773666
0.871,31.044366,2.397764,56.555732,603.102452
0.872,31.723814,2.38891,51.123767,603.477065
0.873,32.424001,2.378833,48.24095,603.88714
0.874,33.126347,2.36773,49.21193,604.328156
0.875,33.813845,2.355839,51.511771,604.797131
0.876,34.485159,2.343522,52.727795,605.301455
0.877,35.153298,2.331168,53.168307,605.842573
0.878,35.830178,2.319139,52.157999,606.412413
0.879,36.498328,2.307824,48.797734,607.009501
0.88,37.141795,2.297626,44.362244,607.632877
0.881,37.774417,2.288813,41.691518,608.283419
0.882,38.408895,2.281465,42.493565,608.926598
0.883,39.042674,2.276063,45.524599,609.610114
0.884,39.673419,2.272704,48.657925,610.313843
0.885,40.284833,2.271408,51.999869,611.018976
0.886,40.87625,2.272367,55.538033,611.739525
0.887,41.461306,2.275545,58.202525,612.467335
0.888,42.02416,2.280873,58.7756,613.194077
0.889,42.564574,2.288228,56.307047,613.917079
0.89,43.096583,2.297413,53.248974,614.630973
0.891,43.618892,2.308211,51.784508,615.327916
0.892,44.144521,2.320397,51.373028,616.000805
0.893,44.671204,2.33388,53.530908,616.664768
0.894,45.182689,2.34836,58.19084,617.311568
0.895,45.678335,2.363565,62.626275,617.940103
0.896,46.157618,2.379291,64.760434,618.555303
0.897,46.620116,2.395263,62.333295,619.150607
0.898,47.065509,2.411272,56.654479,619.718075
0.899,47.507739,2.427113,51.165631,620.263038
0.9,47.945404,2.442801,48.248037,620.807464
0.901,48.363067,2.458141,48.190919,621.332132
0.902,48.760852,2.473012,49.330022,621.826682
0.903,49.138945,2.487409,50.655572,622.299152
0.904,49.497591,2.501297,50.688598,622.745527
0.905,49.837089,2.514669,48.155498,623.167689
0.906,50.157784,2.527525,43.222923,623.565006
0.907,50.460063,2.539971,38.630754,623.951179
0.908,50.744349,2.551984,37.441827,624.30661
0.909,50.996928,2.563538,40.00222,624.61808
0.91,51.219541,2.574912,45.443148,624.93223
0.911,51.428065,2.586015,51.616917,625.223843
0.912,51.60874,2.596938,56.427392,625.498205
0.913,51.76325,2.607765,59.377128,625.767795
0.914,51.907408,2.618581,60.762848,626.037502
0.915,52.027377,2.629486,60.117214,626.316746
0.916,52.124762,2.640576,56.783581,626.612777
0.917,52.215284,2.651911,53.239822,626.932559
0.918,52.285016,2.663424,52.589163,627.27658
0.919,52.32129,2.675135,54.320169,627.669628
0.92,52.326814,2.686876,56.56727,628.100161
0.921,52.318353,2.698583,59.432929,628.566122
0.922,52.311298,2.710188,61.780714,629.07634
0.923,52.291385,2.721623,60.245751,629.629456
0.924,52.245613,2.732856,55.498491,630.221487
0.925,52.176353,2.743898,50.7061,630.851702
0.926,52.085864,2.754769,48.199996,631.528981
0.927,51.976293,2.765454,48.325704,632.248209
0.928,51.849677,2.775906,49.50391,632.997135
0.929,51.707942,2.786256,50.798683,633.795602
0.93,51.552911,2.796601,51.792219,634.645332
0.931,51.386299,2.807067,52.393326,635.539113
0.932,51.209721,2.817788,50.646589,636.482151
0.933,51.024691,2.829055,46.378306,637.49006
0.934,50.832627,2.840794,43.232627,638.524348
0.935,50.634853,2.853447,42.41096,639.639076
0.936,50.432602,2.867003,42.770352,640.791813
0.937,50.227019,2.881591,44.532145,641.99017
0.938,50.019164,2.897372,48.42114,643.249504
0.939,49.810014,2.914307,53.150744,644.554253
0.94,49.600472,2.932393,56.951206,645.900791
0.941,49.391362,2.951564,58.330843,647.282166
0.942,49.183437,2.971701,56.315245,648.689491
0.943,48.977383,2.992589,52.430112,650.116118
0.944,48.773819,3.014051,48.821521,651.555736
0.945,48.573302,3.035863,47.312592,653.004131
0.946,48.376331,3.057677,49.101204,654.443543
0.947,48.183349,3.079249,53.792101,655.874095
0.948,47.994746,3.100352,59.42719,657.28992
0.949,47.810863,3.12069,62.91975,658.686565
0.95,47.631992,3.139984,62.561845,660.0588
0.951,47.458384,3.158009,58.687374,661.40084
0.952,47.290248,3.174564,53.394844,662.701994
0.953,47.127752,3.189492,48.944973,663.961632
0.954,46.971033,3.202862,47.055451,665.199785
0.955,46.83436,3.214671,47.744508,666.409021
0.956,46.730718,3.224976,49.312084,667.583633
0.957,46.643518,3.233889,50.819348,668.724045
0.958,46.557521,3.24164,49.871367,669.837736
0.959,46.472951,3.248417,46.141983,670.924292
0.96,46.404175,3.25444,42.270698,671.980632
0.961,46.364282,3.26008,38.373561,673.02816
0.962,46.336796,3.265412,35.517283,674.036863
0.963,46.306596,3.270597,35.885014,675.012727
0.964,46.288196,3.275893,38.49623,675.974806
0.965,46.294834,3.281144,42.340827,676.895715
0.966,46.310184,3.286344,47.680872,677.775924
0.967,46.333449,3.291469,53.209211,678.618584
0.968,46.378038,3.296396,57.323617,679.415841
0.969,46.44197,3.300924,58.732365,680.164467
0.97,46.523357,3.304818,56.620446,680.858435
0.971,46.606239,3.307797,53.62503,681.490302
0.972,46.690174,3.309764,52.084961,682.090266
